,Date,unique_id,visits,CPI,Inflation_Rate,GDP,static_1,static_2,static_3,static_4
5778,2004-10-01,ADBVis,74.3270699,80.8,0.023,614660000000.0,A,D,B,Vis
5779,2004-11-01,ADBVis,134.0002289,80.8,0.023,614660000000.0,A,D,B,Vis
5780,2004-12-01,ADBVis,127.9816318,80.8,0.023,614660000000.0,A,D,B,Vis
5781,2005-01-01,ADBVis,120.7402799,83.0,0.027,695693000000.0,A,D,B,Vis
5782,2005-02-01,ADBVis,30.7107107,83.0,0.027,695693000000.0,A,D,B,Vis
5783,2005-03-01,ADBVis,303.7654716,83.0,0.027,695693000000.0,A,D,B,Vis
5784,2005-04-01,ADBVis,89.856668,83.0,0.027,695693000000.0,A,D,B,Vis
5785,2005-05-01,ADBVis,121.5600228,83.0,0.027,695693000000.0,A,D,B,Vis
5786,2005-06-01,ADBVis,65.7077133,83.0,0.027,695693000000.0,A,D,B,Vis
5787,2005-07-01,ADBVis,60.8836098,83.0,0.027,695693000000.0,A,D,B,Vis
5788,2005-08-01,ADBVis,50.2315173,83.0,0.027,695693000000.0,A,D,B,Vis
5789,2005-09-01,ADBVis,40.4398962,83.0,0.027,695693000000.0,A,D,B,Vis
5790,2005-10-01,ADBVis,67.2348888,83.0,0.027,695693000000.0,A,D,B,Vis
5791,2005-11-01,ADBVis,43.5435529,83.0,0.027,695693000000.0,A,D,B,Vis
5792,2005-12-01,ADBVis,51.4290057,83.0,0.027,695693000000.0,A,D,B,Vis
5793,2006-01-01,ADBVis,127.140432,85.9,0.036,748418000000.0,A,D,B,Vis
5794,2006-02-01,ADBVis,121.942373,85.9,0.036,748418000000.0,A,D,B,Vis
5795,2006-03-01,ADBVis,50.783151,85.9,0.036,748418000000.0,A,D,B,Vis
5796,2006-04-01,ADBVis,92.538952,85.9,0.036,748418000000.0,A,D,B,Vis
5797,2006-05-01,ADBVis,73.052546,85.9,0.036,748418000000.0,A,D,B,Vis
5798,2006-06-01,ADBVis,70.193529,85.9,0.036,748418000000.0,A,D,B,Vis
5799,2006-07-01,ADBVis,77.177375,85.9,0.036,748418000000.0,A,D,B,Vis
5800,2006-08-01,ADBVis,20.624275,85.9,0.036,748418000000.0,A,D,B,Vis
5801,2006-09-01,ADBVis,93.062355,85.9,0.036,748418000000.0,A,D,B,Vis
5802,2006-10-01,ADBVis,80.755565,85.9,0.036,748418000000.0,A,D,B,Vis
5803,2006-11-01,ADBVis,53.702066,85.9,0.036,748418000000.0,A,D,B,Vis
5804,2006-12-01,ADBVis,138.159147,85.9,0.036,748418000000.0,A,D,B,Vis
5805,2007-01-01,ADBVis,67.5334578,87.9,0.023,855007000000.0,A,D,B,Vis
5806,2007-02-01,ADBVis,25.3286032,87.9,0.023,855007000000.0,A,D,B,Vis
5807,2007-03-01,ADBVis,33.4949873,87.9,0.023,855007000000.0,A,D,B,Vis
5808,2007-04-01,ADBVis,96.0002488,87.9,0.023,855007000000.0,A,D,B,Vis
5809,2007-05-01,ADBVis,105.512336,87.9,0.023,855007000000.0,A,D,B,Vis
5810,2007-06-01,ADBVis,76.2141113,87.9,0.023,855007000000.0,A,D,B,Vis
5811,2007-07-01,ADBVis,38.8674767,87.9,0.023,855007000000.0,A,D,B,Vis
5812,2007-08-01,ADBVis,72.9232255,87.9,0.023,855007000000.0,A,D,B,Vis
5813,2007-09-01,ADBVis,37.2417269,87.9,0.023,855007000000.0,A,D,B,Vis
5814,2007-10-01,ADBVis,40.5241845,87.9,0.023,855007000000.0,A,D,B,Vis
5815,2007-11-01,ADBVis,76.1291179,87.9,0.023,855007000000.0,A,D,B,Vis
5816,2007-12-01,ADBVis,86.8680301,87.9,0.023,855007000000.0,A,D,B,Vis
5817,2008-01-01,ADBVis,89.1908439,91.8,0.044,1056110000000.0,A,D,B,Vis
5818,2008-02-01,ADBVis,69.3239711,91.8,0.044,1056110000000.0,A,D,B,Vis
5819,2008-03-01,ADBVis,85.0668323,91.8,0.044,1056110000000.0,A,D,B,Vis
5820,2008-04-01,ADBVis,75.6762994,91.8,0.044,1056110000000.0,A,D,B,Vis
5821,2008-05-01,ADBVis,40.5881891,91.8,0.044,1056110000000.0,A,D,B,Vis
5822,2008-06-01,ADBVis,87.9663176,91.8,0.044,1056110000000.0,A,D,B,Vis
5823,2008-07-01,ADBVis,100.4046308,91.8,0.044,1056110000000.0,A,D,B,Vis
5824,2008-08-01,ADBVis,53.2350287,91.8,0.044,1056110000000.0,A,D,B,Vis
5825,2008-09-01,ADBVis,72.6422995,91.8,0.044,1056110000000.0,A,D,B,Vis
5826,2008-10-01,ADBVis,91.0825837,91.8,0.044,1056110000000.0,A,D,B,Vis
5827,2008-11-01,ADBVis,47.8568703,91.8,0.044,1056110000000.0,A,D,B,Vis
5828,2008-12-01,ADBVis,214.6302515,91.8,0.044,1056110000000.0,A,D,B,Vis
5829,2009-01-01,ADBVis,140.938972,93.4,0.018,928762000000.0,A,D,B,Vis
5830,2009-02-01,ADBVis,49.4400829,93.4,0.018,928762000000.0,A,D,B,Vis
5831,2009-03-01,ADBVis,51.4880199,93.4,0.018,928762000000.0,A,D,B,Vis
5832,2009-04-01,ADBVis,63.8887143,93.4,0.018,928762000000.0,A,D,B,Vis
5833,2009-05-01,ADBVis,47.7780819,93.4,0.018,928762000000.0,A,D,B,Vis
5834,2009-06-01,ADBVis,28.1699964,93.4,0.018,928762000000.0,A,D,B,Vis
5835,2009-07-01,ADBVis,61.4684997,93.4,0.018,928762000000.0,A,D,B,Vis
5836,2009-08-01,ADBVis,32.700308,93.4,0.018,928762000000.0,A,D,B,Vis
5837,2009-09-01,ADBVis,76.6350847,93.4,0.018,928762000000.0,A,D,B,Vis
5838,2009-10-01,ADBVis,126.1434463,93.4,0.018,928762000000.0,A,D,B,Vis
5839,2009-11-01,ADBVis,77.5108825,93.4,0.018,928762000000.0,A,D,B,Vis
5840,2009-12-01,ADBVis,99.0009127,93.4,0.018,928762000000.0,A,D,B,Vis
5841,2010-01-01,ADBVis,87.2929885,96.1,0.029,1148890000000.0,A,D,B,Vis
5842,2010-02-01,ADBVis,70.763687,96.1,0.029,1148890000000.0,A,D,B,Vis
5843,2010-03-01,ADBVis,62.5854396,96.1,0.029,1148890000000.0,A,D,B,Vis
5844,2010-04-01,ADBVis,106.6075495,96.1,0.029,1148890000000.0,A,D,B,Vis
5845,2010-05-01,ADBVis,67.5692583,96.1,0.029,1148890000000.0,A,D,B,Vis
5846,2010-06-01,ADBVis,38.9493933,96.1,0.029,1148890000000.0,A,D,B,Vis
5847,2010-07-01,ADBVis,23.0591152,96.1,0.029,1148890000000.0,A,D,B,Vis
5848,2010-08-01,ADBVis,71.965264,96.1,0.029,1148890000000.0,A,D,B,Vis
5849,2010-09-01,ADBVis,102.383194,96.1,0.029,1148890000000.0,A,D,B,Vis
5850,2010-10-01,ADBVis,149.4820581,96.1,0.029,1148890000000.0,A,D,B,Vis
5851,2010-11-01,ADBVis,73.4030654,96.1,0.029,1148890000000.0,A,D,B,Vis
5852,2010-12-01,ADBVis,84.2367153,96.1,0.029,1148890000000.0,A,D,B,Vis
5853,2011-01-01,ADBVis,107.9323767,99.3,0.033,1398700000000.0,A,D,B,Vis
5854,2011-02-01,ADBVis,7.8497666,99.3,0.033,1398700000000.0,A,D,B,Vis
5855,2011-03-01,ADBVis,61.8625436,99.3,0.033,1398700000000.0,A,D,B,Vis
5856,2011-04-01,ADBVis,127.9971393,99.3,0.033,1398700000000.0,A,D,B,Vis
5857,2011-05-01,ADBVis,69.8446903,99.3,0.033,1398700000000.0,A,D,B,Vis
5858,2011-06-01,ADBVis,153.2161822,99.3,0.033,1398700000000.0,A,D,B,Vis
5859,2011-07-01,ADBVis,93.0495158,99.3,0.033,1398700000000.0,A,D,B,Vis
5860,2011-08-01,ADBVis,41.9515308,99.3,0.033,1398700000000.0,A,D,B,Vis
5861,2011-09-01,ADBVis,34.9061292,99.3,0.033,1398700000000.0,A,D,B,Vis
5862,2011-10-01,ADBVis,79.8012692,99.3,0.033,1398700000000.0,A,D,B,Vis
5863,2011-11-01,ADBVis,92.0837742,99.3,0.033,1398700000000.0,A,D,B,Vis
5864,2011-12-01,ADBVis,110.4034753,99.3,0.033,1398700000000.0,A,D,B,Vis
5865,2012-01-01,ADBVis,52.6229178,101.0,0.018,1547650000000.0,A,D,B,Vis
5866,2012-02-01,ADBVis,116.7463637,101.0,0.018,1547650000000.0,A,D,B,Vis
5867,2012-03-01,ADBVis,96.6419814,101.0,0.018,1547650000000.0,A,D,B,Vis
5868,2012-04-01,ADBVis,108.830015,101.0,0.018,1547650000000.0,A,D,B,Vis
5869,2012-05-01,ADBVis,101.3664915,101.0,0.018,1547650000000.0,A,D,B,Vis
5870,2012-06-01,ADBVis,115.878666,101.0,0.018,1547650000000.0,A,D,B,Vis
5871,2012-07-01,ADBVis,33.3056631,101.0,0.018,1547650000000.0,A,D,B,Vis
5872,2012-08-01,ADBVis,29.3624315,101.0,0.018,1547650000000.0,A,D,B,Vis
5873,2012-09-01,ADBVis,77.0579047,101.0,0.018,1547650000000.0,A,D,B,Vis
5874,2012-10-01,ADBVis,69.8977222,101.0,0.018,1547650000000.0,A,D,B,Vis
5875,2012-11-01,ADBVis,76.3242677,101.0,0.018,1547650000000.0,A,D,B,Vis
5876,2012-12-01,ADBVis,101.0166552,101.0,0.018,1547650000000.0,A,D,B,Vis
5877,2013-01-01,ADBVis,132.8956699,103.5,0.024,1577300000000.0,A,D,B,Vis
5878,2013-02-01,ADBVis,107.6269949,103.5,0.024,1577300000000.0,A,D,B,Vis
5879,2013-03-01,ADBVis,86.8866716,103.5,0.024,1577300000000.0,A,D,B,Vis
5880,2013-04-01,ADBVis,97.8881575,103.5,0.024,1577300000000.0,A,D,B,Vis
5881,2013-05-01,ADBVis,52.2117898,103.5,0.024,1577300000000.0,A,D,B,Vis
5882,2013-06-01,ADBVis,64.5876963,103.5,0.024,1577300000000.0,A,D,B,Vis
5883,2013-07-01,ADBVis,124.6731285,103.5,0.024,1577300000000.0,A,D,B,Vis
5884,2013-08-01,ADBVis,57.0693916,103.5,0.024,1577300000000.0,A,D,B,Vis
5885,2013-09-01,ADBVis,71.8380427,103.5,0.024,1577300000000.0,A,D,B,Vis
5886,2013-10-01,ADBVis,98.5270961,103.5,0.024,1577300000000.0,A,D,B,Vis
5887,2013-11-01,ADBVis,72.4986481,103.5,0.024,1577300000000.0,A,D,B,Vis
5888,2013-12-01,ADBVis,81.2991844,103.5,0.024,1577300000000.0,A,D,B,Vis
5889,2014-01-01,ADBVis,138.0097873,106.1,0.025,1468600000000.0,A,D,B,Vis
5890,2014-02-01,ADBVis,43.7577322,106.1,0.025,1468600000000.0,A,D,B,Vis
5891,2014-03-01,ADBVis,104.5930639,106.1,0.025,1468600000000.0,A,D,B,Vis
5892,2014-04-01,ADBVis,90.5324074,106.1,0.025,1468600000000.0,A,D,B,Vis
5893,2014-05-01,ADBVis,76.7152193,106.1,0.025,1468600000000.0,A,D,B,Vis
5894,2014-06-01,ADBVis,71.1775886,106.1,0.025,1468600000000.0,A,D,B,Vis
5895,2014-07-01,ADBVis,143.5320318,106.1,0.025,1468600000000.0,A,D,B,Vis
5896,2014-08-01,ADBVis,136.9014108,106.1,0.025,1468600000000.0,A,D,B,Vis
5897,2014-09-01,ADBVis,50.3938588,106.1,0.025,1468600000000.0,A,D,B,Vis
5898,2014-10-01,ADBVis,98.1721441,106.1,0.025,1468600000000.0,A,D,B,Vis
5899,2014-11-01,ADBVis,58.0351219,106.1,0.025,1468600000000.0,A,D,B,Vis
5900,2014-12-01,ADBVis,137.7637505,106.1,0.025,1468600000000.0,A,D,B,Vis
5901,2015-01-01,ADBVis,101.8043046,107.7,0.015,1351770000000.0,A,D,B,Vis
5902,2015-02-01,ADBVis,66.7841919,107.7,0.015,1351770000000.0,A,D,B,Vis
5903,2015-03-01,ADBVis,99.963188,107.7,0.015,1351770000000.0,A,D,B,Vis
5904,2015-04-01,ADBVis,65.9809502,107.7,0.015,1351770000000.0,A,D,B,Vis
5905,2015-05-01,ADBVis,51.5437066,107.7,0.015,1351770000000.0,A,D,B,Vis
5906,2015-06-01,ADBVis,110.4662649,107.7,0.015,1351770000000.0,A,D,B,Vis
5907,2015-07-01,ADBVis,159.6703903,107.7,0.015,1351770000000.0,A,D,B,Vis
5908,2015-08-01,ADBVis,185.2521533,107.7,0.015,1351770000000.0,A,D,B,Vis
5909,2015-09-01,ADBVis,60.1306173,107.7,0.015,1351770000000.0,A,D,B,Vis
5910,2015-10-01,ADBVis,112.1611882,107.7,0.015,1351770000000.0,A,D,B,Vis
5911,2015-11-01,ADBVis,144.4596655,107.7,0.015,1351770000000.0,A,D,B,Vis
5912,2015-12-01,ADBVis,111.9661355,107.7,0.015,1351770000000.0,A,D,B,Vis
5913,2016-01-01,ADBVis,269.8197896,109.1,0.013,1207580000000.0,A,D,B,Vis
5914,2016-02-01,ADBVis,49.1416949,109.1,0.013,1207580000000.0,A,D,B,Vis
5915,2016-03-01,ADBVis,84.0631054,109.1,0.013,1207580000000.0,A,D,B,Vis
5916,2016-04-01,ADBVis,82.6462478,109.1,0.013,1207580000000.0,A,D,B,Vis
5917,2016-05-01,ADBVis,77.4537202,109.1,0.013,1207580000000.0,A,D,B,Vis
5918,2016-06-01,ADBVis,70.5064023,109.1,0.013,1207580000000.0,A,D,B,Vis
5919,2016-07-01,ADBVis,140.1188612,109.1,0.013,1207580000000.0,A,D,B,Vis
5920,2016-08-01,ADBVis,88.0191341,109.1,0.013,1207580000000.0,A,D,B,Vis
5921,2016-09-01,ADBVis,46.3395523,109.1,0.013,1207580000000.0,A,D,B,Vis
5922,2016-10-01,ADBVis,72.1129852,109.1,0.013,1207580000000.0,A,D,B,Vis
5923,2016-11-01,ADBVis,50.4186799,109.1,0.013,1207580000000.0,A,D,B,Vis
5924,2016-12-01,ADBVis,148.5291358,109.1,0.013,1207580000000.0,A,D,B,Vis
5925,1998-01-01,ADBBus,35.4849934,67.4,0.009,399674000000.0,A,D,B,Bus
5926,1998-02-01,ADBBus,10.9755552,67.4,0.009,399674000000.0,A,D,B,Bus
5927,1998-03-01,ADBBus,36.8404327,67.4,0.009,399674000000.0,A,D,B,Bus
5928,1998-04-01,ADBBus,182.73234,67.4,0.009,399674000000.0,A,D,B,Bus
5929,1998-05-01,ADBBus,29.6679548,67.4,0.009,399674000000.0,A,D,B,Bus
5930,1998-06-01,ADBBus,32.5645189,67.4,0.009,399674000000.0,A,D,B,Bus
5931,1998-07-01,ADBBus,22.7765644,67.4,0.009,399674000000.0,A,D,B,Bus
5932,1998-08-01,ADBBus,2.6306469,67.4,0.009,399674000000.0,A,D,B,Bus
5933,1998-09-01,ADBBus,0.0,67.4,0.009,399674000000.0,A,D,B,Bus
5934,1998-10-01,ADBBus,30.9395243,67.4,0.009,399674000000.0,A,D,B,Bus
5935,1998-11-01,ADBBus,19.0715033,67.4,0.009,399674000000.0,A,D,B,Bus
5936,1998-12-01,ADBBus,4.3827118,67.4,0.009,399674000000.0,A,D,B,Bus
5937,1999-01-01,ADBBus,42.6654812,68.4,0.015,389652000000.0,A,D,B,Bus
5938,1999-02-01,ADBBus,111.0931491,68.4,0.015,389652000000.0,A,D,B,Bus
5939,1999-03-01,ADBBus,7.8040039,68.4,0.015,389652000000.0,A,D,B,Bus
5940,1999-04-01,ADBBus,88.2422327,68.4,0.015,389652000000.0,A,D,B,Bus
5941,1999-05-01,ADBBus,0.0,68.4,0.015,389652000000.0,A,D,B,Bus
5942,1999-06-01,ADBBus,13.9777754,68.4,0.015,389652000000.0,A,D,B,Bus
5943,1999-07-01,ADBBus,26.572392,68.4,0.015,389652000000.0,A,D,B,Bus
5944,1999-08-01,ADBBus,7.9691854,68.4,0.015,389652000000.0,A,D,B,Bus
5945,1999-09-01,ADBBus,16.0338514,68.4,0.015,389652000000.0,A,D,B,Bus
5946,1999-10-01,ADBBus,164.1481179,68.4,0.015,389652000000.0,A,D,B,Bus
5947,1999-11-01,ADBBus,39.7755081,68.4,0.015,389652000000.0,A,D,B,Bus
5948,1999-12-01,ADBBus,52.8067392,68.4,0.015,389652000000.0,A,D,B,Bus
5949,2000-01-01,ADBBus,10.5431307,71.5,0.045,416168000000.0,A,D,B,Bus
5950,2000-02-01,ADBBus,36.3214788,71.5,0.045,416168000000.0,A,D,B,Bus
5951,2000-03-01,ADBBus,1.2970467,71.5,0.045,416168000000.0,A,D,B,Bus
5952,2000-04-01,ADBBus,80.0205224,71.5,0.045,416168000000.0,A,D,B,Bus
5953,2000-05-01,ADBBus,43.5725091,71.5,0.045,416168000000.0,A,D,B,Bus
5954,2000-06-01,ADBBus,16.3334171,71.5,0.045,416168000000.0,A,D,B,Bus
5955,2000-07-01,ADBBus,19.7253976,71.5,0.045,416168000000.0,A,D,B,Bus
5956,2000-08-01,ADBBus,37.0791679,71.5,0.045,416168000000.0,A,D,B,Bus
5957,2000-09-01,ADBBus,62.9242655,71.5,0.045,416168000000.0,A,D,B,Bus
5958,2000-10-01,ADBBus,14.7986996,71.5,0.045,416168000000.0,A,D,B,Bus
5959,2000-11-01,ADBBus,15.8112747,71.5,0.045,416168000000.0,A,D,B,Bus
5960,2000-12-01,ADBBus,16.8791855,71.5,0.045,416168000000.0,A,D,B,Bus
5961,2001-01-01,ADBBus,11.1931668,74.6,0.044,379629000000.0,A,D,B,Bus
5962,2001-02-01,ADBBus,6.8077025,74.6,0.044,379629000000.0,A,D,B,Bus
5963,2001-03-01,ADBBus,10.4266766,74.6,0.044,379629000000.0,A,D,B,Bus
5964,2001-04-01,ADBBus,70.0064858,74.6,0.044,379629000000.0,A,D,B,Bus
5965,2001-05-01,ADBBus,22.3081198,74.6,0.044,379629000000.0,A,D,B,Bus
5966,2001-06-01,ADBBus,39.2878809,74.6,0.044,379629000000.0,A,D,B,Bus
5967,2001-07-01,ADBBus,5.2006237,74.6,0.044,379629000000.0,A,D,B,Bus
5968,2001-08-01,ADBBus,11.7907443,74.6,0.044,379629000000.0,A,D,B,Bus
5969,2001-09-01,ADBBus,22.919221,74.6,0.044,379629000000.0,A,D,B,Bus
5970,2001-10-01,ADBBus,1.7722458,74.6,0.044,379629000000.0,A,D,B,Bus
5971,2001-11-01,ADBBus,29.2794614,74.6,0.044,379629000000.0,A,D,B,Bus
5972,2001-12-01,ADBBus,7.7844232,74.6,0.044,379629000000.0,A,D,B,Bus
5973,2002-01-01,ADBBus,16.4618007,76.9,0.03,395789000000.0,A,D,B,Bus
5974,2002-02-01,ADBBus,1.9893266,76.9,0.03,395789000000.0,A,D,B,Bus
5975,2002-03-01,ADBBus,34.027608,76.9,0.03,395789000000.0,A,D,B,Bus
5976,2002-04-01,ADBBus,60.9215506,76.9,0.03,395789000000.0,A,D,B,Bus
5977,2002-05-01,ADBBus,18.477296,76.9,0.03,395789000000.0,A,D,B,Bus
5978,2002-06-01,ADBBus,23.9248152,76.9,0.03,395789000000.0,A,D,B,Bus
5979,2002-07-01,ADBBus,70.4605448,76.9,0.03,395789000000.0,A,D,B,Bus
5980,2002-08-01,ADBBus,48.2809904,76.9,0.03,395789000000.0,A,D,B,Bus
5981,2002-09-01,ADBBus,20.3147617,76.9,0.03,395789000000.0,A,D,B,Bus
5982,2002-10-01,ADBBus,50.9821406,76.9,0.03,395789000000.0,A,D,B,Bus
5983,2002-11-01,ADBBus,30.1157643,76.9,0.03,395789000000.0,A,D,B,Bus
5984,2002-12-01,ADBBus,60.458145,76.9,0.03,395789000000.0,A,D,B,Bus
5985,2003-01-01,ADBBus,10.0359951,78.9,0.027,467739000000.0,A,D,B,Bus
5986,2003-02-01,ADBBus,2.5902248,78.9,0.027,467739000000.0,A,D,B,Bus
5987,2003-03-01,ADBBus,49.7749448,78.9,0.027,467739000000.0,A,D,B,Bus
5988,2003-04-01,ADBBus,65.4845428,78.9,0.027,467739000000.0,A,D,B,Bus
5989,2003-05-01,ADBBus,156.012019,78.9,0.027,467739000000.0,A,D,B,Bus
5990,2003-06-01,ADBBus,12.3106421,78.9,0.027,467739000000.0,A,D,B,Bus
5991,2003-07-01,ADBBus,34.5364103,78.9,0.027,467739000000.0,A,D,B,Bus
5992,2003-08-01,ADBBus,9.0561175,78.9,0.027,467739000000.0,A,D,B,Bus
5993,2003-09-01,ADBBus,71.2492425,78.9,0.027,467739000000.0,A,D,B,Bus
5994,2003-10-01,ADBBus,105.882801,78.9,0.027,467739000000.0,A,D,B,Bus
5995,2003-11-01,ADBBus,22.1783478,78.9,0.027,467739000000.0,A,D,B,Bus
5996,2003-12-01,ADBBus,4.8007584,78.9,0.027,467739000000.0,A,D,B,Bus
5997,2004-01-01,ADBBus,15.3042429,80.8,0.023,614660000000.0,A,D,B,Bus
5998,2004-02-01,ADBBus,27.1233882,80.8,0.023,614660000000.0,A,D,B,Bus
5999,2004-03-01,ADBBus,18.2930558,80.8,0.023,614660000000.0,A,D,B,Bus
6000,2004-04-01,ADBBus,0.0,80.8,0.023,614660000000.0,A,D,B,Bus
6001,2004-05-01,ADBBus,75.3724855,80.8,0.023,614660000000.0,A,D,B,Bus
6002,2004-06-01,ADBBus,12.7243677,80.8,0.023,614660000000.0,A,D,B,Bus
6003,2004-07-01,ADBBus,7.6953075,80.8,0.023,614660000000.0,A,D,B,Bus
6004,2004-08-01,ADBBus,43.5131942,80.8,0.023,614660000000.0,A,D,B,Bus
6005,2004-09-01,ADBBus,0.0,80.8,0.023,614660000000.0,A,D,B,Bus
6006,2004-10-01,ADBBus,12.6720046,80.8,0.023,614660000000.0,A,D,B,Bus
6007,2004-11-01,ADBBus,0.0,80.8,0.023,614660000000.0,A,D,B,Bus
6008,2004-12-01,ADBBus,9.0895255,80.8,0.023,614660000000.0,A,D,B,Bus
6009,2005-01-01,ADBBus,5.351821,83.0,0.027,695693000000.0,A,D,B,Bus
6010,2005-02-01,ADBBus,19.5573223,83.0,0.027,695693000000.0,A,D,B,Bus
6011,2005-03-01,ADBBus,15.3479455,83.0,0.027,695693000000.0,A,D,B,Bus
6012,2005-04-01,ADBBus,45.7942991,83.0,0.027,695693000000.0,A,D,B,Bus
6013,2005-05-01,ADBBus,40.3951955,83.0,0.027,695693000000.0,A,D,B,Bus
6014,2005-06-01,ADBBus,24.0416433,83.0,0.027,695693000000.0,A,D,B,Bus
6015,2005-07-01,ADBBus,10.8998604,83.0,0.027,695693000000.0,A,D,B,Bus
6016,2005-08-01,ADBBus,24.8915915,83.0,0.027,695693000000.0,A,D,B,Bus
6017,2005-09-01,ADBBus,22.8432503,83.0,0.027,695693000000.0,A,D,B,Bus
6018,2005-10-01,ADBBus,7.695665,83.0,0.027,695693000000.0,A,D,B,Bus
6019,2005-11-01,ADBBus,21.5764207,83.0,0.027,695693000000.0,A,D,B,Bus
6020,2005-12-01,ADBBus,13.2659095,83.0,0.027,695693000000.0,A,D,B,Bus
6021,2006-01-01,ADBBus,0.0,85.9,0.036,748418000000.0,A,D,B,Bus
6022,2006-02-01,ADBBus,16.977867,85.9,0.036,748418000000.0,A,D,B,Bus
6023,2006-03-01,ADBBus,44.312531,85.9,0.036,748418000000.0,A,D,B,Bus
6024,2006-04-01,ADBBus,16.787465,85.9,0.036,748418000000.0,A,D,B,Bus
6025,2006-05-01,ADBBus,0.0,85.9,0.036,748418000000.0,A,D,B,Bus
6026,2006-06-01,ADBBus,27.139938,85.9,0.036,748418000000.0,A,D,B,Bus
6027,2006-07-01,ADBBus,11.008486,85.9,0.036,748418000000.0,A,D,B,Bus
6028,2006-08-01,ADBBus,73.181211,85.9,0.036,748418000000.0,A,D,B,Bus
6029,2006-09-01,ADBBus,25.693526,85.9,0.036,748418000000.0,A,D,B,Bus
6030,2006-10-01,ADBBus,22.070128,85.9,0.036,748418000000.0,A,D,B,Bus
6031,2006-11-01,ADBBus,19.199852,85.9,0.036,748418000000.0,A,D,B,Bus
6032,2006-12-01,ADBBus,29.662704,85.9,0.036,748418000000.0,A,D,B,Bus
6033,2007-01-01,ADBBus,19.6349591,87.9,0.023,855007000000.0,A,D,B,Bus
6034,2007-02-01,ADBBus,4.8223539,87.9,0.023,855007000000.0,A,D,B,Bus
6035,2007-03-01,ADBBus,21.1614632,87.9,0.023,855007000000.0,A,D,B,Bus
6036,2007-04-01,ADBBus,0.0,87.9,0.023,855007000000.0,A,D,B,Bus
6037,2007-05-01,ADBBus,94.0283271,87.9,0.023,855007000000.0,A,D,B,Bus
6038,2007-06-01,ADBBus,19.8411834,87.9,0.023,855007000000.0,A,D,B,Bus
6039,2007-07-01,ADBBus,8.1235391,87.9,0.023,855007000000.0,A,D,B,Bus
6040,2007-08-01,ADBBus,4.0398257,87.9,0.023,855007000000.0,A,D,B,Bus
6041,2007-09-01,ADBBus,33.1187799,87.9,0.023,855007000000.0,A,D,B,Bus
6042,2007-10-01,ADBBus,15.6096775,87.9,0.023,855007000000.0,A,D,B,Bus
6043,2007-11-01,ADBBus,25.7069371,87.9,0.023,855007000000.0,A,D,B,Bus
6044,2007-12-01,ADBBus,6.8271292,87.9,0.023,855007000000.0,A,D,B,Bus
6045,2008-01-01,ADBBus,0.0,91.8,0.044,1056110000000.0,A,D,B,Bus
6046,2008-02-01,ADBBus,18.8548287,91.8,0.044,1056110000000.0,A,D,B,Bus
6047,2008-03-01,ADBBus,13.6833338,91.8,0.044,1056110000000.0,A,D,B,Bus
6048,2008-04-01,ADBBus,26.2685723,91.8,0.044,1056110000000.0,A,D,B,Bus
6049,2008-05-01,ADBBus,18.443185,91.8,0.044,1056110000000.0,A,D,B,Bus
6050,2008-06-01,ADBBus,42.4835881,91.8,0.044,1056110000000.0,A,D,B,Bus
6051,2008-07-01,ADBBus,28.5359786,91.8,0.044,1056110000000.0,A,D,B,Bus
6052,2008-08-01,ADBBus,44.2131335,91.8,0.044,1056110000000.0,A,D,B,Bus
6053,2008-09-01,ADBBus,42.9192109,91.8,0.044,1056110000000.0,A,D,B,Bus
6054,2008-10-01,ADBBus,19.4926061,91.8,0.044,1056110000000.0,A,D,B,Bus
6055,2008-11-01,ADBBus,17.3782416,91.8,0.044,1056110000000.0,A,D,B,Bus
6056,2008-12-01,ADBBus,4.4716451,91.8,0.044,1056110000000.0,A,D,B,Bus
6057,2009-01-01,ADBBus,19.0443233,93.4,0.018,928762000000.0,A,D,B,Bus
6058,2009-02-01,ADBBus,28.1414824,93.4,0.018,928762000000.0,A,D,B,Bus
6059,2009-03-01,ADBBus,27.2857407,93.4,0.018,928762000000.0,A,D,B,Bus
6060,2009-04-01,ADBBus,11.9575804,93.4,0.018,928762000000.0,A,D,B,Bus
6061,2009-05-01,ADBBus,6.0343528,93.4,0.018,928762000000.0,A,D,B,Bus
6062,2009-06-01,ADBBus,0.215778,93.4,0.018,928762000000.0,A,D,B,Bus
6063,2009-07-01,ADBBus,36.3577674,93.4,0.018,928762000000.0,A,D,B,Bus
6064,2009-08-01,ADBBus,43.9947823,93.4,0.018,928762000000.0,A,D,B,Bus
6065,2009-09-01,ADBBus,15.0091535,93.4,0.018,928762000000.0,A,D,B,Bus
6066,2009-10-01,ADBBus,22.2395016,93.4,0.018,928762000000.0,A,D,B,Bus
6067,2009-11-01,ADBBus,23.4374541,93.4,0.018,928762000000.0,A,D,B,Bus
6068,2009-12-01,ADBBus,29.1971589,93.4,0.018,928762000000.0,A,D,B,Bus
6069,2010-01-01,ADBBus,4.4553117,96.1,0.029,1148890000000.0,A,D,B,Bus
6070,2010-02-01,ADBBus,3.5771971,96.1,0.029,1148890000000.0,A,D,B,Bus
6071,2010-03-01,ADBBus,13.2473721,96.1,0.029,1148890000000.0,A,D,B,Bus
6072,2010-04-01,ADBBus,29.6398003,96.1,0.029,1148890000000.0,A,D,B,Bus
